"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Total","highest_qualification","first",NA,NA,"2014-2025",29.302,"27.828","30.793","3681","Average","3-year moving average","seb","rweight","25-29","2014-2025","29%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Total","highest_qualification","first",NA,NA,"2014-2025",29.708,"28.254","31.198","3589","Average","3-year moving average","seb","rweight","25-29","2014-2025","30%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Total","highest_qualification","first",NA,NA,"2014-2025",29.616,"28.149","31.108","3404","Average","3-year moving average","seb","rweight","25-29","2014-2025","30%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Total","highest_qualification","first",NA,NA,"2014-2025",29.823,"28.368","31.331","3317","Average","3-year moving average","seb","rweight","25-29","2014-2025","30%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Total","highest_qualification","first",NA,NA,"2014-2025",31.804,"30.315","33.349","2896","Average","3-year moving average","seb","rweight","25-29","2014-2025","32%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Total","highest_qualification","first",NA,NA,"2014-2025",33.666,"32.134","35.223","2771","Average","3-year moving average","seb","rweight","25-29","2014-2025","34%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Total","highest_qualification","first",NA,NA,"2014-2025",35.105,"33.542","36.694","2393","Average","3-year moving average","seb","rweight","25-29","2014-2025","35%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2023","seb","Total","highest_qualification","first",NA,NA,"2014-2025",34.491,"32.894","36.108","2041","Average","3-year moving average","seb","rweight","25-29","2014-2025","34%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2024","seb","Total","highest_qualification","first",NA,NA,"2014-2025",35.177,"33.560","36.805","1752","Average","3-year moving average","seb","rweight","25-29","2014-2025","35%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2025","seb","Total","highest_qualification","first",NA,NA,"2014-2025",34.667,"33.103","36.283","1931","Average","3-year moving average","seb","rweight","25-29","2014-2025","35%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",7.021,"5.393","9.169","786","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher working","highest_qualification","further",NA,NA,"2014-2025",7.066,"5.369","9.224","750","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Intermediate","highest_qualification","further",NA,NA,"2014-2025",6.799,"5.247","8.683","895","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower professional","highest_qualification","further",NA,NA,"2014-2025",7.779,"6.027","10.126","691","Average","3-year moving average","seb","rweight","25-29","2014-2025","8%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher professional","highest_qualification","further",NA,NA,"2014-2025",6.018,"4.253","8.291","561","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",6.916,"5.251","8.977","756","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher working","highest_qualification","further",NA,NA,"2014-2025",7.32,"5.559","9.399","732","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Intermediate","highest_qualification","further",NA,NA,"2014-2025",6.775,"5.219","8.674","842","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower professional","highest_qualification","further",NA,NA,"2014-2025",7.16,"5.406","9.286","684","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher professional","highest_qualification","further",NA,NA,"2014-2025",6.112,"4.423","8.310","579","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",6.5,"4.908","8.640","698","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher working","highest_qualification","further",NA,NA,"2014-2025",7.242,"5.524","9.387","697","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Intermediate","highest_qualification","further",NA,NA,"2014-2025",6.763,"5.222","8.757","775","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower professional","highest_qualification","further",NA,NA,"2014-2025",7.432,"5.698","9.583","677","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher professional","highest_qualification","further",NA,NA,"2014-2025",6.875,"5.140","9.211","561","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",6.91,"5.232","9.091","666","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher working","highest_qualification","further",NA,NA,"2014-2025",7.247,"5.437","9.440","636","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Intermediate","highest_qualification","further",NA,NA,"2014-2025",7.404,"5.770","9.414","762","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower professional","highest_qualification","further",NA,NA,"2014-2025",8.198,"6.380","10.347","685","Average","3-year moving average","seb","rweight","25-29","2014-2025","8%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher professional","highest_qualification","further",NA,NA,"2014-2025",6.31,"4.665","8.492","574","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",6.72,"5.000","8.966","546","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Higher working","highest_qualification","further",NA,NA,"2014-2025",7.121,"5.373","9.440","542","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Intermediate","highest_qualification","further",NA,NA,"2014-2025",8.051,"6.268","10.131","653","Average","3-year moving average","seb","rweight","25-29","2014-2025","8%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower professional","highest_qualification","further",NA,NA,"2014-2025",7.533,"5.824","9.539","631","Average","3-year moving average","seb","rweight","25-29","2014-2025","8%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Higher professional","highest_qualification","further",NA,NA,"2014-2025",6.293,"4.614","8.343","528","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",6.055,"4.397","8.197","505","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Higher working","highest_qualification","further",NA,NA,"2014-2025",7.503,"5.678","10.025","469","Average","3-year moving average","seb","rweight","25-29","2014-2025","8%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Intermediate","highest_qualification","further",NA,NA,"2014-2025",7.732,"6.083","9.875","642","Average","3-year moving average","seb","rweight","25-29","2014-2025","8%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Lower professional","highest_qualification","further",NA,NA,"2014-2025",6.919,"5.370","9.000","613","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Higher professional","highest_qualification","further",NA,NA,"2014-2025",5.645,"4.191","7.701","545","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",5.569,"3.993","7.792","414","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Higher working","highest_qualification","further",NA,NA,"2014-2025",7.992,"6.031","10.634","382","Average","3-year moving average","seb","rweight","25-29","2014-2025","8%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Intermediate","highest_qualification","further",NA,NA,"2014-2025",7.488,"5.801","9.581","550","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Lower professional","highest_qualification","further",NA,NA,"2014-2025",5.226,"3.826","6.990","551","Average","3-year moving average","seb","rweight","25-29","2014-2025","5%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Higher professional","highest_qualification","further",NA,NA,"2014-2025",5.511,"4.019","7.447","498","Average","3-year moving average","seb","rweight","25-29","2014-2025","6%"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2023","seb","Lower working","highest_qualification","further",NA,NA,"2014-2025",6.657,"4.863","8.909","365","Average","3-year moving average","seb","rweight","25-29","2014-2025","7%"
